RegionID,RegionName,State,Metro,CountyName,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023
51952,Evesham Township,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Burlington County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1821.603842,1843.068587,1840.782911,1870.978897,1931.546923,1996.823069,2057.034132,2080.493723,2088.692974,2135.839136,2141.598673,2145.580735,2101.262512,2111.89825,2163.873568,2211.218603,2248.275133,2274.166992,2290.631538,2304.427354,2283.186249,2271.63441,2261.472444,2283.762667,2306.917798,2332.304788,2307.768171,2306.30599,2295.534722
46965,Palm Springs,CA,"Riverside-San Bernardino-Ontario, CA",Riverside County,983.5514259,975.4715234,961.9306173,938.4098458,936.2418654,954.831133,979.986359,990.9518819,989.6544641,994.6735518,1023.584235,1029.817077,1030.464946,1019.070076,1018.193699,1033.225361,1034.894747,1039.88132,1028.777681,1031.464178,1072.762453,1096.67546,1113.184187,1071.052063,1096.812362,1091.524795,1120.865456,1121.394426,1141.966665,1152.397662,1141.739854,1154.314946,1155.934042,1184.295523,1201.047036,1227.347183,1218.524297,1207.852575,1193.904583,1195.290887,1220.07664,1244.204231,1256.838047,1254.278206,1263.817969,1280.887067,1295.156537,1309.439096,1329.546214,1310.985483,1316.089349,1314.378261,1331.771756,1347.52042,1366.345905,1396.150364,1422.860104,1416.046827,1409.351474,1405.778383,1419.075436,1483.884005,1476.173449,1451.849217,1411.424393,1434.041653,1494.781944,1540.981309,1536.560831,1567.129612,1567.645579,1633.569594,1626.303822,1674.061061,1681.579165,1715.651148,1790.002851,1811.385108,1891.211503,1886.692939,1931.213348,1947.578613,2028.84478,2093.400488,2158.948049,2108.310523,2167.254077,2207.715247,2262.68091,2229.154304,2263.128103,2242.132615,2354.707455,2313.213731,2453.430114,2394.467837,2425.695668,2374.739497,2410.652075,2402.302116,2385.370458,2322.313247
46316,Los Banos,CA,"Merced, CA",Merced County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2190.475386,2204.812615,2152.978223,2113.503578,2117.376476,2137.1494,2211.954007,2257.221443,2295.687987,2270.437105,2248.5144,2268.603623,2271.678324,2254.833333
829287,Watertown,NY,"Watertown-Fort Drum, NY",Jefferson County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1249.814303,1253.851629,1290.720485,1333.53636,1323.305859,1307.453856,1291.31192,1295.807055,1308.980929,1328.704473,1315.505615,1295.329739,1282.006813,1310.412158,1347.63197,1380.717421,1401.21619,1411.239231,1397.010582
34849,Williamsport,PA,"Williamsport, PA",Lycoming County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851.8362809,855
46777,North Bethesda,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Montgomery County,1850.880738,1846.864936,1860.514815,1872.381486,1893.876387,1900.493778,1908.942296,1908.056107,1896.648005,1896.425004,1900.772469,1907.001553,1896.865929,1894.930197,1903.386149,1916.54153,1926.694311,1938.880842,1920.950541,1912.288662,1912.840848,1920.657597,1890.89536,1870.171624,1883.215046,1907.454663,1918.943271,1917.751956,1931.956475,1941.156982,1955.91543,1964.550157,1970.792742,1967.912692,1982.467854,1966.108689,1965.275548,1943.583648,1949.468071,1962.544952,1968.715061,1978.498327,1979.337202,1990.328222,1984.090445,1967.928732,1979.330303,1985.929269,2011.332489,1994.226951,1997.25966,1996.139858,2011.643774,2021.915853,2034.12905,2058.559581,2066.337918,2069.451029,2057.900276,2063.798726,2052.735251,2050.121349,2046.239802,2056.785248,2039.538491,2030.639108,2010.507071,2015.934416,2027.208465,2025.24919,2023.048776,1992.001713,1977.872195,1954.104225,1956.108315,1976.181758,2010.463586,2055.025464,2091.778808,2130.665488,2145.66412,2154.201501,2154.067251,2146.659593,2146.355329,2151.731191,2181.695004,2200.384573,2224.493959,2239.823568,2266.739414,2278.135583,2291.732331,2268.002348,2245.076138,2216.314555,2217.697082,2233.425304,2243.341618,2261.4323,2278.98608,2319.924868
11921,Hilo,HI,"Hilo, HI",Hawaii County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1890.048099,1878.881587,1927.641928,1917.944444
50800,Auburn,CA,"Sacramento-Roseville-Folsom, CA",Placer County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1953.966776,1948.205379,1956.182764,1989.741361,1973.785984,2070.535903,2127.766223,2210.945199,2251.127997,2233.642142,2207.039932,2154.125226,2158.577298,2195.440826,2207.903309,2220.984103,2260.678003,2273.115061,2361.993566,2383.448893,2374.893019,2315.0364,2291.386831,2308.955174,2283.638594,2247.717216,2271.949185,2299.142526,2333.078078,2331.472222
30583,Brentwood,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Williamson County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2621.073414,2648.181575,2669.118378,2667.110666,2712.38092,2674.590869,2773.223101,2724.528441,2641.977709,2566.182792,2576.695145,2708.047337,2755.216534,2813.191646,2813.784407,2842.47619
13560,Rockledge,FL,"Palm Bay-Melbourne-Titusville, FL",Brevard County,1205.078904,1205.529056,1220.937021,1226.170499,1236.125112,1247.26079,1262.722028,1283.224069,1280.840724,1288.944863,1296.021021,1304.224994,1310.519646,1302.571229,1303.465602,1309.522807,1308.820024,1322.989914,1335.889324,1349.715691,1349.365613,1357.001516,1374.630523,1381.993176,1375.066934,1376.139262,1385.240086,1390.655837,1399.774526,1405.169633,1421.928901,1426.510134,1441.137982,1460.278932,1467.094082,1468.263782,1468.736717,1477.967195,1479.991106,1490.008086,1496.99252,1514.012065,1511.563685,1521.0877,1516.036869,1521.704327,1517.677081,1530.210578,1533.907112,1561.114711,1570.844011,1577.611386,1560.949406,1565.700935,1572.662683,1590.884417,1580.726786,1588.343401,1567.831064,1573.917417,1563.202471,1588.344263,1607.913483,1602.870566,1600.832532,1584.700302,1607.489576,1618.360537,1647.434635,1656.11175,1647.759593,1632.727382,1649.389544,1689.538561,1719.918616,1750.690603,1781.265874,1835.968429,1867.848823,1884.47902,1896.99086,1928.224401,1970.623766,2013.437317,2022.432054,2005.747175,2051.993182,2110.690833,2192.348759,2206.237824,2216.444897,2218.581005,2203.620327,2188.063801,2162.284112,2129.874986,2137.051118,2140.961838,2184.597439,2214.354756,2286.725976,2291.499074
5335,Jeffersonville,IN,"Louisville/Jefferson County, KY-IN",Clark County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1264.774664,1279.691062,1289.275128,1275.454431,1268.107709,1310.59052,1356.824311,1381.486364,1363.256695,1353.033907,1367.030535,1340.696636,1377.583057,1362.171142,1375.06026,1372.518494,1399.041957,1443.384605,1438.25556,1433.166667
32048,Hinesville,GA,"Hinesville, GA",Liberty County,883.2690025,890.3033544,898.230309,900.4975123,903.7570571,899.2096217,903.264417,896.0134805,892.6994054,887.5872907,892.4297969,892.7929269,897.164896,895.6880434,900.7099577,895.8731485,901.8709404,902.0269809,913.2124062,916.1203357,918.9048682,912.2466764,904.7309073,909.0304814,915.5457567,917.8946798,913.1432768,906.6385317,913.7439016,915.2922089,921.9940915,922.9391941,926.7247415,928.1352721,920.729539,921.7761528,923.9119562,932.6586648,934.6997474,935.0582884,933.4316542,937.3685864,939.9542492,945.6693164,944.1941155,947.6140487,944.6044822,954.1990805,953.5382888,961.13077,960.8378118,966.2693994,971.2621201,970.0002267,970.5284797,969.3167967,976.3192234,984.0239218,985.7810099,985.3499824,980.8881163,994.3964379,1000.770038,1008.935197,1005.577862,1004.919335,1018.857875,1033.759442,1043.219726,1052.554328,1057.102681,1070.035903,1062.493427,1079.12087,1091.305613,1109.79723,1134.132691,1170.9823,1220.175,1257.718512,1304.062281,1315.962149,1352.609979,1352.668532,1371.601121,1385.030877,1357.431107,1397.057042,1412.974743,1488.792895,1467.958015,1479.560398,1492.445857,1549.850989,1548.555745,1564.872478,1566.982761,1540.558705,1527.760546,1546.324699,1572.454067,1557.779487
4557,Elkton,MD,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Cecil County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1589.45786,1625.711102,1689.389465,1713.825253,1762.222222
53420,Morristown,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Morris County,,,,,,,,,,,,,,,,,,,,,,,,,2226.578389,2282.729677,2293.390978,2323.814022,2313.828032,2290.791867,2272.036543,2303.579919,2340.438033,2362.35839,2351.800505,2340.71886,2315.027681,2339.101432,2359.451765,2389.422125,2379.89797,2362.984188,2351.587434,2349.697541,2365.038995,2381.025539,2383.744471,2392.003599,2431.708052,2448.77735,2438.827183,2425.940262,2430.220374,2450.448081,2434.97344,2432.724973,2445.619752,2456.939171,2451.119172,2429.596774,2404.635991,2463.384239,2451.189269,2487.454652,2411.182838,2405.31126,2365.947105,2345.963417,2305.648867,2313.328642,2345.476372,2358.21791,2360.829826,2353.331747,2403.611023,2452.058717,2517.605794,2522.825187,2569.876927,2616.006341,2731.390966,2773.833187,2717.58451,2667.197198,2621.780533,2699.303288,2738.480887,2818.355429,2849.103467,2903.430653,2929.286743,2953.164088,2989.879383,2985.067459,2966.52011,2909.368674,2981.244489,3035.608228,3114.235785,3042.682431,3025.788707,3011.209722
55287,Yorktown,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",York County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2035.637077,2032.312818,2031.735344,2054.286056,2088.857338,2083.877706,2124.905966,2160.616287,2175.664916,2153.825763,2065.211215,2113.07236,2133.848602,2209.898708,2206.35675,2215.711111
43936,Arlington,MA,"Boston-Cambridge-Newton, MA-NH",Middlesex County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2070.610778,2082.419775,2114.602928,2142.780283,2162.326883,2167.453153,2152.408442,2120.771828,2062.813547,2043.464784,2062.371188,2122.011258,2166.795713,2198.06169,2221.202717,2233.401052,2247.921622,2233.868229,2241.591696,2224.260442,2202.845674,2163.627661,2169.98532,2147.082551,2198.759118,2205.51249,2275.395603,2257.486193,2259.117456,2242.30407,2243.990867,2224.616633,2212.779662,2187.413475,2148.208868,2108.5667,2098.881519,2123.223403,2171.334687,2209.619721,2262.909594,2287.560155,2336.196046,2332.024879,2323.80325,2331.820669,2410.863925,2450.106988,2473.826304,2440.029325,2489.016901,2493.576719,2529.739491,2545.442942,2562.390787,2545.590101,2526.968553,2586.321322,2654.809027,2728.780559,2707.24823,2732.668149,2690.304404,2717.372654,2717.083004
51386,Chesterfield,MO,"St. Louis, MO-IL",Saint Louis County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1332.737343,1361.248965,1392.629049,1436.212503,1483.51841,1502.564538,1479.093557,1480.79698,1457.081886,1474.08752,1496.921801,1536.486446,1578.691473,1595.165788,1612.825958,1622.107297,1641.206594,1628.366092,1599.539537,1549.454467,1566.430531,1534.814481,1560.870462,1512.451801,1558.045493,1613.194403,1724.007937
38835,Hackensack,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Bergen County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008.449617,2022.235856,2050.176954,2072.534876,2076.562286,2070.46938,2025.255497,2049.452733,2045.78197,2070.146564,2051.910188,2044.959566,2062.201213,2041.145634,2098.522951,2106.774832,2134.121226,2109.153275,2102.431809,2112.082825,2107.575891,2107.857501,2158.032857,2176.654157,2191.720445,2132.655675,2134.928759,2109.628609,2112.285692,2094.504508,2093.681015,2103.614618,2112.192062,2140.761675,2190.921681,2191.850997,2187.814715,2165.906993,2151.374284,2165.037942,2197.548582,2224.956667,2256.301275,2234.419897,2272.425895,2258.868378,2261.681284,2243.93101,2252.730731,2265.505408,2299.540724,2312.385257,2335.017486,2368.758936,2397.893062,2396.557942,2424.423838,2469.317527,2514.052448,2460.653749,2426.054748,2457.357518,2555.560731,2610.062965,2598.624883,2568.400368,2537.814795
23542,Attleboro,MA,"Providence-Warwick, RI-MA",Bristol County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1834.71569,1848.400843,1811.17409,1858.370734,1887.59238,1982.196581,2009.80239,2026.453375,1997.700427,2002.816735,2006.285596,2037.461725,2014.114418,1975.914041,1947.696391,1983.909085,2042.453542,2078.516932,2059.380952
33117,Nicholasville,KY,"Lexington-Fayette, KY",Jessamine County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1078.764554,1086.805261,1070.260646,1051.782194,1064.397998,1095.432152,1127.332397,1155.214922,1159.950308,1167.553473,1155.228548,1171.169842,1193.095404,1239.496754,1242.028196,1267.071665,1271.840724,1283.653491,1268.190302,1251.315282,1250.61922,1252.058741,1268.651426,1285.679982,1296.62599,1294.51722,1305.83342,1336.388889
13181,Papillion,NE,"Omaha-Council Bluffs, NE-IA",Sarpy County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1302.004834,1340.693888,1352.929412,1365.111625,1367.81392,1380.08294,1393.62869,1406.162843,1435.587147,1432.129659,1416.000072,1390.794335,1382.786246,1396.156245,1404.979932,1438.770326,1449.267906,1494.674572,1496.112042,1517.242628,1538.204038,1558.450355,1574.122526,1564.054394,1562.480611,1562.130633,1568.260616,1600.161881,1620.803175
41098,Strongsville,OH,"Cleveland-Elyria, OH",Cuyahoga County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723.990323,1716.701814,1710.666667
41535,Waianae,HI,"Urban Honolulu, HI",Honolulu County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2041.131494,2136.873321,2167.3
21991,Lakeside,CA,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2417.774606,2331.586192,2449.629546,2485.277778
20165,Richmond,IN,"Richmond, IN",Wayne County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731.6170116,750
56619,Winder,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Barrow County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1727.066184,1727.038208,1753.702202,1775.611911,1809.117467,1811.108831,1801.923531,1837.799813,1864.354754,1890.396265,1892.223806,1932.384795,1963.559568,1937.321092,1946.361446,1947.24025,1987.24851,1961.690476
32390,Lake Mary,FL,"Orlando-Kissimmee-Sanford, FL",Seminole County,1218.627191,1219.941149,1218.725123,1226.886197,1235.165954,1250.573423,1257.934198,1264.890261,1263.06573,1274.729714,1267.89322,1276.470091,1268.268318,1273.383841,1279.101294,1279.588181,1290.093208,1296.543392,1311.307461,1314.059465,1314.490557,1316.775696,1317.179972,1319.791982,1326.022903,1338.717885,1324.042137,1341.432258,1349.174491,1378.051035,1379.647429,1383.138023,1383.88909,1383.286352,1400.694947,1420.611701,1428.239722,1419.179172,1420.072437,1425.154456,1445.415135,1449.905116,1452.759488,1453.968531,1472.607698,1485.891392,1497.470185,1483.586271,1482.984466,1481.481906,1491.263582,1501.621149,1506.60936,1511.351908,1506.492185,1495.577858,1497.118438,1507.973542,1524.467363,1530.520207,1530.502752,1526.208067,1528.602684,1526.167752,1525.2411,1525.574818,1533.783667,1547.050714,1555.016561,1560.713158,1575.395997,1567.938,1557.334438,1547.677082,1561.059344,1617.733366,1660.339255,1718.547664,1755.012279,1817.277211,1847.565664,1872.990934,1882.009041,1914.835766,1915.500832,1895.343437,1903.635943,1950.373159,2039.686822,2072.509357,2101.149793,2100.88249,2115.29985,2085.295407,2061.473445,2057.711694,2053.668795,2045.342479,2042.236935,2080.975352,2111.052011,2115.952614
45221,Fairfield,OH,"Cincinnati, OH-KY-IN",Butler County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1247.282966,1272.653803,1272.939297,1272.525081,1284.564598,1312.133467,1337.196309,1352.007121,1353.342808,1334.685921,1331.620779,1293.353402,1317.148474,1326.215668,1346.898344,1373.45671
19458,Moorhead,MN,"Fargo, ND-MN",Clay County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1358.592907,1370.558907,1405.326504,1371.083907,1374.50576,1360.007631,1354.113166,1337.958488,1341.894841
10772,Ceres,CA,"Modesto, CA",Stanislaus County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2224.5
26052,Muskogee,OK,"Muskogee, OK",Muskogee County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852.9453907,894.035503,905.8765353,898.4822198,878.7516263,851.3074337,864.2589647,881.4833151,911.1111111
44738,Converse,TX,"San Antonio-New Braunfels, TX",Bexar County,1158.570297,1163.222798,1162.778578,1174.023663,1178.440724,1189.872464,1192.266139,1192.399838,1192.397492,1190.032639,1190.552137,1184.509368,1186.970353,1191.229702,1210.89763,1217.224169,1223.126761,1225.071556,1237.494312,1238.250656,1235.968047,1224.909059,1228.547603,1223.378747,1232.055364,1238.995956,1250.359325,1255.532743,1256.02464,1261.97671,1270.716123,1271.49547,1263.684111,1258.044681,1255.273321,1265.55138,1272.050903,1287.051242,1289.060325,1293.916056,1292.074714,1298.251045,1297.590482,1307.836332,1311.82645,1321.221863,1320.94435,1323.16208,1317.311003,1326.699911,1332.273368,1346.801568,1352.229259,1357.724045,1355.200604,1344.00701,1347.327439,1338.086029,1346.406489,1341.476838,1352.086153,1352.470015,1361.992911,1370.974937,1370.10272,1375.898729,1378.772731,1384.117804,1385.925176,1405.232534,1422.299918,1424.059689,1421.680813,1428.136709,1446.240093,1469.966914,1499.104095,1518.113616,1539.103146,1545.813321,1556.599935,1575.332588,1605.643062,1621.358473,1626.944938,1626.775712,1652.715594,1671.105421,1689.715261,1712.090455,1731.064546,1754.487912,1746.39526,1737.637874,1728.735484,1726.900815,1727.649618,1730.270733,1724.828862,1719.910166,1724.494747,1739.056423
24117,Cleveland Heights,OH,"Cleveland-Elyria, OH",Cuyahoga County,922.4001524,923.4443368,935.4513506,943.0868609,937.6517663,943.6142011,955.8826256,968.1207826,968.930273,965.6008241,956.6604577,944.2554615,934.4312825,937.500539,929.1927971,936.0943409,951.8863053,962.2558831,972.575843,968.5173288,978.7660418,963.814988,945.4735729,932.103067,945.0667596,959.9130378,988.9958422,999.8258504,1016.828059,1016.454328,1010.884678,1006.897639,1007.398484,994.8560756,991.5159869,973.4193418,981.4120565,989.1587154,1015.094929,1030.860623,1039.993134,1038.950342,1044.034397,1047.94371,1050.369209,1037.683652,1038.556112,1039.947892,1042.86967,1053.446766,1068.318422,1077.24776,1073.315091,1076.615526,1075.929979,1082.364878,1077.654747,1074.856507,1068.675863,1071.26058,1090.581706,1104.862796,1111.314969,1115.207671,1113.099566,1122.692802,1133.89485,1149.633454,1161.291764,1152.95041,1146.830632,1140.535605,1152.644162,1154.27037,1171.856507,1186.580393,1211.906838,1230.148464,1251.96676,1264.628063,1272.353333,1273.477707,,1267.792155,1279.993558,1298.80702,1327.731148,1332.773688,1350.08862,1347.149058,1353.646621,1371.739078,1385.258385,1392.780583,1369.950036,1341.562079,1371.114414,1389.128956,1438.534357,1425.824943,1437.05828,1416.029494
5138,Herriman,UT,"Salt Lake City, UT",Salt Lake County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1685.034785,1720.438893,1740.169815,1741.065589,1777.443995,1777.555967,1799.565666,1799.914186,1834.729376,1867.265273,1875.492738,1857.819425,1851.083976,1832.733911,1806.313809,1772.227367,1741.275915,1736.470464,1753.671694,1772.673611
42728,Peachtree Corners,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Gwinnett County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1356.9481,1364.984677,1350.499236,1340.987953,1335.995185,1347.254173,1361.645821,1368.18518,1393.801022,1391.206533,1403.089845,1403.54182,1430.12901,1427.949638,1409.941665,1392.978484,1395.103913,1394.784452,1403.414497,1430.845958,1433.036147,1440.109782,1456.151957,1486.053544,1493.145736,1476.29933,1508.656963,1519.902714,1578.588823,1606.965074,,1710.415237,1766.223067,1793.838622,1811.409229,1810.319401,1838.939693,1837.863002,1843.980263,1879.821151,1908.842863,1929.083766,1918.003738,1906.163855,1899.849503,1889.168025,1888.519712,1942.751254,1949.13978,1946.734748,1904.351009,1913.207059,1937.632601,1924.078431
18942,Lancaster,TX,"Dallas-Fort Worth-Arlington, TX",Dallas County,1148.210934,,1149.070968,1155.395533,1167.439638,1168.214855,1173.073381,1176.520377,1176.118513,1187.68088,1197.373244,1214.37648,1215.358323,1224.584507,1224.138999,1239.34334,1245.080359,1258.328365,1245.479713,1250.372426,1265.135309,1273.9158,1256.667716,1249.924781,1260.32841,1281.080155,1280.560823,1276.410775,1282.758833,1295.340994,1314.274052,1315.758189,1312.981669,1314.168251,1328.501147,1337.286213,1343.517019,1338.860649,1334.192467,1344.749623,1353.429132,1376.894797,1374.131509,1388.200179,1385.820109,1391.88851,1383.744405,1377.671378,1383.512545,1392.499782,1414.828544,1414.699339,1422.691315,1420.043668,1440.728186,1442.075873,1431.809807,1431.334766,1432.293692,1455.569783,1450.695718,1462.943114,1461.631352,1472.241726,1517.698944,1554.552568,1571.425907,1544.160806,1545.733701,1547.340374,1568.539089,1561.81592,1578.561202,1588.697901,1597.46411,1616.61857,1660.866308,1716.342259,1741.704526,1728.419967,1727.003882,1733.762277,1740.378141,1763.303028,1768.558702,1787.408535,1782.230263,1795.878846,1806.23363,1841.501429,1878.697811,1916.292511,1944.252503,1961.915211,1963.532376,1958.781616,1977.788564,1996.054878,1989.267498,2006.186794,2029.27369,2041.759788
19655,North Augusta,SC,"Augusta-Richmond County, GA-SC",Edgefield County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1305.763071,1305.856526,1338.983543,1316.116442,1392.176635,1409.933208,1456.749294,1386.911282,1360.231705,1360.423904,1395.915207,1427.39246,1449.220482,1461.347812,1466.288505,1497.327828,1518.52381
37662,Burlington,VT,"Burlington-South Burlington, VT",Chittenden County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1402.23461,1418.741642,1436.11356,1436.853092,1436.26309,1434.241736,1433.17369,1420.952458,1427.313384,1425.15352,1432.391691,1424.111287,1449.279099,1470.685465,1497.809383,1483.904109,1471.816725,1458.845366,1466.239492,1472.163513,1474.002361,1478.648933,1489.11913,1497.230306,1522.069717,1537.138581,1556.060435,1531.258001,1523.403232,1519.564245,1525.018177,1532.389149,1530.758417,1574.120042,1610.825736,1649.295643,1666.028288,1661.924461,1670.23321,1649.035627,1660.74449,1673.607093,1686.891747,1705.345475,1709.070337,1807.109934,1852.071002,1906.767196,1915.250057,1908.155495,1916.104554,1881.043959,1890.221083,1881.941951,1894.827796,1899.446032,1925.738979,1917.822647,1949.206349
24624,Euclid,OH,"Cleveland-Elyria, OH",Cuyahoga County,,,,,,,,,,,,,,,,,,,,,,,,,907.0148102,904.95954,914.9879649,918.7085145,932.9691418,929.0843157,933.5940292,927.0884231,932.287805,934.9730699,934.6114145,933.8302741,930.02903,928.3223028,934.6362727,935.0889482,948.5697785,947.6202998,953.1496744,951.138817,956.6598951,958.0284417,952.0551889,955.5702609,952.2665662,960.2233421,957.8346109,969.7255206,978.5801184,984.4912383,985.8741231,978.4258115,988.6161175,987.8826477,997.7996261,991.0149231,992.8412035,1002.822633,1003.993892,1009.284315,1006.803684,1010.453717,1038.867654,1051.687887,1085.896448,1081.330367,1116.547456,1120.917589,1115.789666,1104.335543,1096.273304,1117.320092,1118.066744,1142.221161,1137.604797,1158.962483,1185.075297,1207.367943,1227.133223,1214.977061,1229.027716,1202.562628,1234.770926,1261.259724,1312.588715,1320.264137,1325.453371,1314.404064,1297.292152,1301.965826,1301.790448,1287.808419,1262.51477,1265.487291,1287.80062,1312.873514,1299.807235,1295.275
